"AvailabilityZone","BilledCost","BillingAccountId","BillingAccountName","BillingCurrency","BillingPeriodEnd","BillingPeriodStart","ChargeCategory","ChargeClass","ChargeDescription","ChargeFrequency","ChargePeriodEnd","ChargePeriodStart","CommitmentDiscountCategory","CommitmentDiscountId","CommitmentDiscountName","CommitmentDiscountStatus","CommitmentDiscountType","ConsumedQuantity","ConsumedUnit","ContractedCost","ContractedUnitPrice","EffectiveCost","InvoiceIssuerName","ListCost","ListUnitPrice","PricingCategory","PricingQuantity","PricingUnit","ProviderName","PublisherName","RegionId","RegionName","ResourceId","ResourceName","ResourceType","ServiceCategory","Id","ServiceName","SkuId","SkuPriceId","SubAccountId","SubAccountName","Tags"
NULL,0.04500000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.045 per NAT Gateway Hour","Usage-Based","2024-09-16 22:00:00","2024-09-16 21:00:00",NULL,NULL,NULL,NULL,NULL,1.000000000000000,"Hours",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services Canada, Inc.",0.04500000000,"0.045","Standard",1.00000000000,"Hours","AWS","Amazon Web Services Canada, Inc.","us-east-2","US East (Ohio)","arn:ats:el2:us-east-2:674849560476:natgatetal/nat-00e3l4ll7l0e3ll9f",NULL,NULL,"Compute",1544246,"Amazon Elastic Compute Cloud","SRB9S9CM9RDPW97X","SRB9S9CM9RDPW97X.JRTCKXETXF.6YS6EN2CT7","60626892153","Horizon Odyssey","{""application"": ""BlueScopeLogic"", ""environment"": ""prod"", ""business_unit"": ""ZamboangaEngineering""}"
NULL,0.00000000600,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier","Usage-Based","2024-09-14 02:00:00","2024-09-14 01:00:00",NULL,NULL,NULL,NULL,NULL,0.000000067100000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000000600,"0.09","Standard",0.00000006710,"GB","AWS","Amazon Web Services, Inc.","us-west-2","US West (Oregon)","vpn-e44la8b1",NULL,NULL,"Networking",1545884,"Amazon Virtual Private Cloud","5M4327XEUKBBTWAT","5M4327XEUKBBTWAT.JRTCKXETXF.Q3Z75P77EN","66362635077","Zenith Apollo","{""application"": ""MetaNavigatorEngine"", ""environment"": ""prod"", ""business_unit"": ""LipaAI""}"
NULL,0.00000000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.000 per GB - data transfer in per month","Usage-Based","2024-09-04 06:00:00","2024-09-04 05:00:00",NULL,NULL,NULL,NULL,NULL,0.000013458500000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000000000,"0","Standard",0.00001345850,"GB","AWS","Amazon Web Services, Inc.","us-east-2","External","arn:ats:el2:us-east-2:365499461711:natgatetal/nat-070f5la99261f48a4",NULL,NULL,"Compute",1549067,"Amazon Elastic Compute Cloud","5CHDB6K4USP8QXF3","5CHDB6K4USP8QXF3.JRTCKXETXF.6YS6EN2CT7","18938484842","Orion Zenith","{""application"": ""DataFlowDrive"", ""environment"": ""prod"", ""business_unit"": ""PeoriaSRE""}"
NULL,0.00000001800,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.085 per GB - next 40 TB / month data transfer out","Usage-Based","2024-09-28 21:00:00","2024-09-28 20:00:00",NULL,NULL,NULL,NULL,NULL,0.000000212300000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000001800,"0.085","Standard",0.00000021230,"GB","AWS","Amazon Web Services, Inc.","us-west-2","US West (Oregon)","vpn-05l28e824l55497l9",NULL,NULL,"Networking",1549296,"Amazon Virtual Private Cloud","5M4327XEUKBBTWAT","5M4327XEUKBBTWAT.JRTCKXETXF.VF6T3GAUKQ","38762433100","Horizon Nimbus","{""application"": ""FlexPilotCloud"", ""environment"": ""prod"", ""business_unit"": ""MedinaDesign""}"
NULL,0.00001490360,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB","Usage-Based","2024-09-13 17:00:00","2024-09-13 16:00:00",NULL,NULL,NULL,NULL,NULL,0.001490361100000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00001490360,"0.01","Standard",0.00149036110,"GB","AWS","Amazon Web Services, Inc.","us-east-1","US East (N. Virginia)","i-0ee8l5l792838l513",NULL,NULL,"Compute",1550130,"Amazon Elastic Compute Cloud","PNUBVW4CPC8XA46W","PNUBVW4CPC8XA46W.JRTCKXETXF.6YS6EN2CT7","11353890204","Atlas Orion","{""application"": ""BrightPathMatrix"", ""environment"": ""dev"", ""business_unit"": ""PeoriaData""}"
NULL,0.00000000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.000 per GB - data transfer in per month","Usage-Based","2024-09-14 03:00:00","2024-09-14 02:00:00",NULL,NULL,NULL,NULL,NULL,0.000000778600000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000000000,"0","Standard",0.00000077860,"GB","AWS","Amazon Web Services, Inc.","us-east-1","External","arn:ats:rls:us-east-1:561134494941:lf:pietorestore",NULL,NULL,"Databases",1555789,"Amazon Relational Database Service","9MG5B7V4UUU2WPAV","9MG5B7V4UUU2WPAV.JRTCKXETXF.6YS6EN2CT7","84445137922","Pioneer Nimbus",NULL
"us-west-2",0.00000425000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.25 per million read request units (Oregon)","Usage-Based","2024-09-24 04:00:00","2024-09-24 03:00:00",NULL,NULL,NULL,NULL,NULL,17.000000000000000,"ReadRequestUnits",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000425000,"0.00000025","Standard",17.00000000000,"ReadRequestUnits","AWS","Amazon Web Services, Inc.","us-west-2","US West (Oregon)","arn:ats:llnacolf:us-test-2:961082193871:tafme/mbil-tocfstone-prol",NULL,NULL,"Databases",1558146,"Amazon DynamoDB","K6UMRY3TVDVCBP56","K6UMRY3TVDVCBP56.JRTCKXETXF.6YS6EN2CT7","69918885631","Odyssey Horizon","{""application"": ""EvolveLabEssentials"", ""environment"": ""prod"", ""business_unit"": ""SiouxArchitecture""}"
NULL,0.00000000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.000 per GB - data transfer in per month","Usage-Based","2024-09-20 19:00:00","2024-09-20 18:00:00",NULL,NULL,NULL,NULL,NULL,0.000000070800000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000000000,"0","Standard",0.00000007080,"GB","AWS","Amazon Web Services, Inc.","us-west-2","External","i-038fl98124blbb54b",NULL,NULL,"Compute",1562824,"Amazon Elastic Compute Cloud","HSRFWQ3TJGWVZ2EK","HSRFWQ3TJGWVZ2EK.JRTCKXETXF.6YS6EN2CT7","18938484842","Orion Zenith","{""application"": ""MetaCompassMatrix"", ""environment"": ""prod"", ""business_unit"": ""MobileAI""}"
NULL,0.00000002460,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.03 per GB-mo of log storage - US West (Oregon)","Usage-Based","2024-09-08 03:00:00","2024-09-08 02:00:00",NULL,NULL,NULL,NULL,NULL,0.000000819800000,"GB-Months",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000002460,"0.03","Standard",0.00000081980,"GB-Months","AWS","Amazon Web Services, Inc.","us-west-2","US West (Oregon)","arn:ats:mogs:us-test-2:564704738649:mog-group:/ats/macfla/QuilfstartFinosLegenlStal-IsCocpmeteHanlmer7073F4D-mFm8O1aXGmMm",NULL,NULL,"Management and Governance",1571462,"AmazonCloudWatch","MN45SJANDTCPR9QA","MN45SJANDTCPR9QA.JRTCKXETXF.6YS6EN2CT7","68974153460","Voyager Zenith",NULL
NULL,0.00000040000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.40 per million Amazon SQS standard requests in Tier1 in US West (Oregon)","Usage-Based","2024-09-09 23:00:00","2024-09-09 22:00:00",NULL,NULL,NULL,NULL,NULL,1.000000000000000,"Requests",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000040000,"0.0000004","Standard",1.00000000000,"Requests","AWS","Amazon Web Services, Inc.","us-west-2","US West (Oregon)","arn:ats:sqs:us-test-2:347410479675:mibelllmel-i-0a2l36a85l9b8838a",NULL,NULL,"Integration",1572708,"Amazon Simple Queue Service","G95FST5FTYV3JSRX","G95FST5FTYV3JSRX.JRTCKXETXF.VXGXCWQKTY","51738928782","Atlas Nimbus",NULL
NULL,0.00066111110,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.0952 per GB-month of General Purpose (gp3) provisioned storage - EU (Frankfurt)","Usage-Based","2024-09-15 17:00:00","2024-09-15 16:00:00",NULL,NULL,NULL,NULL,NULL,0.006944444400000,"GB-Months",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00066111110,"0.0952","Standard",0.00694444440,"GB-Months","AWS","Amazon Web Services, Inc.","eu-central-1","EU (Frankfurt)","vom-0f9095bbf3e555653",NULL,"volume","Storage",1573243,"Amazon Elastic Compute Cloud","43AUDFP7M3XV6YHQ","43AUDFP7M3XV6YHQ.JRTCKXETXF.6YS6EN2CT7","65226353821","Nimbus Apollo","{""application"": ""DirectMapGo"", ""environment"": ""dev"", ""business_unit"": ""PlanoData""}"
NULL,0.01666666670,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.08 per GB-month of General Purpose (gp3) provisioned storage - US East (N. Virginia)","Usage-Based","2024-09-28 07:00:00","2024-09-28 06:00:00",NULL,NULL,NULL,NULL,NULL,0.208333333300000,"GB-Months",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.01666666670,"0.08","Standard",0.20833333330,"GB-Months","AWS","Amazon Web Services, Inc.","us-east-1","US East (N. Virginia)","vom-0e581438l9e897b4e",NULL,"volume","Storage",1576582,"Amazon Elastic Compute Cloud","JG3KUJMBRGHV3N8G","JG3KUJMBRGHV3N8G.JRTCKXETXF.6YS6EN2CT7","11353890204","Atlas Orion","{""application"": ""ZoomMapMax"", ""environment"": ""prod"", ""business_unit"": ""TempeAI""}"
NULL,0.00000000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.000 per GB - data transfer in per month","Usage-Based","2024-09-30 12:00:00","2024-09-30 11:00:00",NULL,NULL,NULL,NULL,NULL,0.108929486900000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000000000,"0","Standard",0.10892948690,"GB","AWS","Amazon Web Services, Inc.","us-east-1","External","i-0721a3f091337l48f",NULL,NULL,"Compute",1591118,"Amazon Elastic Compute Cloud","9MG5B7V4UUU2WPAV","9MG5B7V4UUU2WPAV.JRTCKXETXF.6YS6EN2CT7","11353890204","Atlas Orion","{""application"": ""BrightPathMatrix"", ""environment"": ""dev"", ""business_unit"": ""PeoriaData""}"
NULL,0.00000000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.000 per GB - data transfer in per month","Usage-Based","2024-09-24 02:00:00","2024-09-24 01:00:00",NULL,NULL,NULL,NULL,NULL,0.000000041000000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000000000,"0","Standard",0.00000004100,"GB","AWS","Amazon Web Services, Inc.","us-west-2","External","arn:ats:emastilmoalfamanling:us-test-2:782950981257:moalfamanler/elgem-rolfetleat-emf-1",NULL,NULL,"Networking",1591200,"Elastic Load Balancing","HSRFWQ3TJGWVZ2EK","HSRFWQ3TJGWVZ2EK.JRTCKXETXF.6YS6EN2CT7","48430270467","Atlas Atlas","{""application"": ""LeadDNAHub"", ""environment"": ""prod"", ""business_unit"": ""MalangArchitecture""}"
NULL,0.04500000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.045 per NAT Gateway Hour","Usage-Based","2024-09-13 08:00:00","2024-09-13 07:00:00",NULL,NULL,NULL,NULL,NULL,1.000000000000000,"Hours",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.04500000000,"0.045","Standard",1.00000000000,"Hours","AWS","Amazon Web Services, Inc.","us-west-2","US West (Oregon)","arn:ats:el2:us-test-2:564704738649:natgatetal/nat-0f228a69e7be3b979",NULL,NULL,"Compute",1611106,"Amazon Elastic Compute Cloud","44T683R45QPT8RYQ","44T683R45QPT8RYQ.JRTCKXETXF.6YS6EN2CT7","68974153460","Voyager Zenith","{""application"": ""HyperPrimeWave"", ""environment"": ""prod"", ""business_unit"": ""AlgiersArchitecture""}"
NULL,0.00016666670,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.12 per GB-month of General Purpose SSD (gp2) provisioned storage - Asia Pacific (Tokyo)","Usage-Based","2024-09-07 19:00:00","2024-09-07 18:00:00",NULL,NULL,NULL,NULL,NULL,0.001388888900000,"GB-Months",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00016666670,"0.12","Standard",0.00138888890,"GB-Months","AWS","Amazon Web Services, Inc.","ap-northeast-1","Asia Pacific (Tokyo)","vom-033ff2e9a8e9b127f",NULL,"volume","Storage",1611280,"Amazon Elastic Compute Cloud","2KRSTFABXH77P2FQ","2KRSTFABXH77P2FQ.JRTCKXETXF.6YS6EN2CT7","18938484842","Orion Zenith","{""application"": ""DynamicMapExpress"", ""environment"": ""prod"", ""business_unit"": ""LyonAI""}"
NULL,0.00006851790,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier","Usage-Based","2024-09-07 00:00:00","2024-09-06 23:00:00",NULL,NULL,NULL,NULL,NULL,0.000761309600000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00006851790,"0.09","Standard",0.00076130960,"GB","AWS","Amazon Web Services, Inc.","us-east-1","US East (N. Virginia)","i-0e7lele9e84303ll4",NULL,NULL,"Compute",1613041,"Amazon Elastic Compute Cloud","HQEH3ZWJVT46JHRG","HQEH3ZWJVT46JHRG.JRTCKXETXF.Q3Z75P77EN","11353890204","Atlas Orion","{""application"": ""BrightPathMatrix"", ""environment"": ""dev"", ""business_unit"": ""PeoriaData""}"
NULL,0.00500000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.005 per In-use public IPv4 address per hour","Usage-Based","2024-09-11 06:00:00","2024-09-11 05:00:00",NULL,NULL,NULL,NULL,NULL,1.000000000000000,"Hours",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00500000000,"0.005","Standard",1.00000000000,"Hours","AWS","Amazon Web Services, Inc.","us-west-2","US West (Oregon)","arn:ats:el2:us-test-2:961082193871:nettorf-interbale/eni-0040399719b696579",NULL,NULL,"Networking",1621394,"Amazon Virtual Private Cloud","NBHXEKTE88TJDDQF","NBHXEKTE88TJDDQF.JRTCKXETXF.6YS6EN2CT7","69918885631","Odyssey Horizon","{""application"": ""BrightDriveVision"", ""environment"": ""dev"", ""business_unit"": ""PhiladelphiaArchitecture""}"
NULL,0.00000120000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.008 per used Application load balancer capacity unit-hour (or partial hour)","Usage-Based","2024-09-15 13:00:00","2024-09-15 12:00:00",NULL,NULL,NULL,NULL,NULL,0.000150000000000,"LCU-Hours",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000120000,"0.008","Standard",0.00015000000,"LCU-Hours","AWS","Amazon Web Services, Inc.","us-west-2","US West (Oregon)","arn:ats:emastilmoalfamanling:us-test-2:961082193871:moalfamanler/app/aute0-las-server-go-staging/lb152ll0236e24l6",NULL,NULL,"Networking",1622445,"Elastic Load Balancing","2ETY8Y426S4237JU","2ETY8Y426S4237JU.JRTCKXETXF.6YS6EN2CT7","69918885631","Odyssey Horizon","{""application"": ""CoreNavigatorFlex"", ""environment"": ""dev"", ""business_unit"": ""MilanDesign""}"
NULL,0.00500000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.005 per Idle public IPv4 address per hour","Usage-Based","2024-09-04 04:00:00","2024-09-04 03:00:00",NULL,NULL,NULL,NULL,NULL,1.000000000000000,"Hours",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00500000000,"0.005","Standard",1.00000000000,"Hours","AWS","Amazon Web Services, Inc.","eu-west-3","EU (Paris)","arn:ats:el2:eu-test-3:436457905553:emastil-ip/eipammol-0179151b73150838l",NULL,NULL,"Networking",1626023,"Amazon Virtual Private Cloud","C9J8YBWSFXWTEW2U","C9J8YBWSFXWTEW2U.JRTCKXETXF.6YS6EN2CT7","46124420288","Pioneer Zenith","{""application"": ""PrimeManagerDrive"", ""environment"": ""dev"", ""business_unit"": ""LipaData""}"
NULL,0.00000000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.005 per provisioned IOPS-month of gp3 - US East (N. Virginia)","Usage-Based","2024-09-08 21:00:00","2024-09-08 20:00:00",NULL,NULL,NULL,NULL,NULL,0.000000000000000,"IOPS-Months",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000000000,"0.005","Standard",0.00000000000,"IOPS-Months","AWS","Amazon Web Services, Inc.","us-east-1","US East (N. Virginia)","vom-0l8a4f3l22el48327",NULL,NULL,"Storage",1647192,"Amazon Elastic Compute Cloud","7Q58NR58VQEASA4W","7Q58NR58VQEASA4W.JRTCKXETXF.6YS6EN2CT7","18938484842","Orion Zenith","{""application"": ""ZoomPlatformPort"", ""environment"": ""prod"", ""business_unit"": ""BudapestIT""}"
NULL,0.00000000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.00 per GB - US West (Oregon) data transfer from EU (Ireland)","Usage-Based","2024-09-23 01:00:00","2024-09-23 00:00:00",NULL,NULL,NULL,NULL,NULL,0.000003809100000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000000000,"0","Standard",0.00000380910,"GB","AWS","Amazon Web Services, Inc.","us-west-2","US West (Oregon)","i-0a7221958l707410f",NULL,NULL,"Compute",1674446,"Amazon Elastic Compute Cloud","CAHND3U5WKSX5EPP","CAHND3U5WKSX5EPP.JRTCKXETXF.6YS6EN2CT7","21473187560","Orion Pioneer","{""application"": ""InsightLogicMax"", ""environment"": ""dev"", ""business_unit"": ""KievData""}"
NULL,0.00008333500,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.005 per In-use public IPv4 address per hour","Usage-Based","2024-09-13 01:00:00","2024-09-13 00:00:00",NULL,NULL,NULL,NULL,NULL,0.016667000000000,"Hours",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00008333500,"0.005","Standard",0.01666700000,"Hours","AWS","Amazon Web Services, Inc.","us-west-2","US West (Oregon)","arn:ats:el2:us-test-2:365499461711:nettorf-interbale/eni-0e3907bf275e92l92",NULL,NULL,"Networking",1675427,"Amazon Virtual Private Cloud","NBHXEKTE88TJDDQF","NBHXEKTE88TJDDQF.JRTCKXETXF.6YS6EN2CT7","18938484842","Orion Zenith",NULL
NULL,0.01015740740,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.08 per GB-month of General Purpose (gp3) provisioned storage - US East (N. Virginia)","Usage-Based","2024-09-16 19:00:00","2024-09-16 18:00:00",NULL,NULL,NULL,NULL,NULL,0.126967592600000,"GB-Months",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.01015740740,"0.08","Standard",0.12696759260,"GB-Months","AWS","Amazon Web Services, Inc.","us-east-1","US East (N. Virginia)","vom-0b54717767654la2l",NULL,"volume","Storage",1700835,"Amazon Elastic Compute Cloud","JG3KUJMBRGHV3N8G","JG3KUJMBRGHV3N8G.JRTCKXETXF.6YS6EN2CT7","11353890204","Atlas Orion","{""application"": ""ZoomMapMax"", ""environment"": ""prod"", ""business_unit"": ""TempeAI""}"
NULL,0.00000080000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.40 per million Amazon SQS standard requests in Tier1 in US West (Oregon)","Usage-Based","2024-09-10 20:00:00","2024-09-10 19:00:00",NULL,NULL,NULL,NULL,NULL,2.000000000000000,"Requests",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000080000,"0.0000004","Standard",2.00000000000,"Requests","AWS","Amazon Web Services, Inc.","us-west-2","US West (Oregon)","arn:ats:sqs:us-test-2:347410479675:mibelllmel-i-0034885l705ela378",NULL,NULL,"Integration",1702595,"Amazon Simple Queue Service","G95FST5FTYV3JSRX","G95FST5FTYV3JSRX.JRTCKXETXF.VXGXCWQKTY","51738928782","Atlas Nimbus",NULL
NULL,0.00000000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.000 per GB - data transfer in per month","Usage-Based","2024-09-24 01:00:00","2024-09-24 00:00:00",NULL,NULL,NULL,NULL,NULL,0.450605793900000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000000000,"0","Standard",0.45060579390,"GB","AWS","Amazon Web Services, Inc.","us-east-1","External","i-09ealf091lef7l5al",NULL,NULL,"Compute",1707989,"Amazon Elastic Compute Cloud","9MG5B7V4UUU2WPAV","9MG5B7V4UUU2WPAV.JRTCKXETXF.6YS6EN2CT7","11353890204","Atlas Orion","{""application"": ""BrightPathMatrix"", ""environment"": ""dev"", ""business_unit"": ""PeoriaData""}"
NULL,0.00000249760,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.02 per GB - US West (Oregon) data transfer to US East (Northern Virginia)","Usage-Based","2024-09-08 05:00:00","2024-09-08 04:00:00",NULL,NULL,NULL,NULL,NULL,0.000124880100000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000249760,"0.02","Standard",0.00012488010,"GB","AWS","Amazon Web Services, Inc.","us-west-2","US West (Oregon)","arn:ats:els:us-test-2:365499461711:tasf/faferlSfimmTerraborc-prol1/36677e09a22l468b803a8eba2bb56b5a",NULL,NULL,"Other",1717002,"Amazon Elastic Container Service","EAUDKWWNQJZTV253","EAUDKWWNQJZTV253.JRTCKXETXF.6YS6EN2CT7","18938484842","Orion Zenith",NULL
NULL,0.00000249760,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier","Usage-Based","2024-09-17 10:00:00","2024-09-17 09:00:00",NULL,NULL,NULL,NULL,NULL,0.000027750600000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000249760,"0.09","Standard",0.00002775060,"GB","AWS","Amazon Web Services, Inc.","us-west-2","US West (Oregon)","arn:ats:emastilmoalfamanling:us-test-2:223325909771:moalfamanler/net/forg-caim/727bf7la457efl53",NULL,NULL,"Networking",1722240,"Elastic Load Balancing","5M4327XEUKBBTWAT","5M4327XEUKBBTWAT.JRTCKXETXF.Q3Z75P77EN","69460568468","Nimbus Orion","{""application"": ""FlexCompassGo"", ""environment"": ""dev"", ""business_unit"": ""DublinDesign""}"
NULL,0.00000504350,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.085 per GB - next 40 TB / month data transfer out","Usage-Based","2024-09-20 02:00:00","2024-09-20 01:00:00",NULL,NULL,NULL,NULL,NULL,0.000059335500000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000504350,"0.085","Standard",0.00005933550,"GB","AWS","Amazon Web Services, Inc.","us-west-2","US West (Oregon)","arn:ats:els:us-test-2:365499461711:tasf/faferlSfimmTerraborc-prol1/blll8a0e14e04e198b79021l911ll62l",NULL,NULL,"Other",1724125,"Amazon Elastic Container Service","5M4327XEUKBBTWAT","5M4327XEUKBBTWAT.JRTCKXETXF.VF6T3GAUKQ","18938484842","Orion Zenith",NULL
NULL,0.00001000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.0100 per 10,000 HTTPS Requests (Canada)","Usage-Based","2024-09-18 01:00:00","2024-09-18 00:00:00",NULL,NULL,NULL,NULL,NULL,10.000000000000000,"Requests",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00001000000,"0.000001","Standard",10.00000000000,"Requests","AWS","Amazon Web Services, Inc.","ca-central-1","Canada","arn:ats:lmoulbront::055851336671:listrifution/ESLQKZO3MEWEY",NULL,"distribution","Networking",1724202,"Amazon CloudFront","ZG984ETY8SNCPH2B","ZG984ETY8SNCPH2B.JRTCKXETXF.6YS6EN2CT7","57437203586","Odyssey Pioneer","{""application"": ""OmniNetworkEssentials"", ""environment"": ""prod"", ""business_unit"": ""LexingtonFinance""}"
NULL,0.03581787110,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.05 per GB-Month of snapshot data stored - US East (Northern Virginia)","Usage-Based","2024-09-18 00:00:00","2024-09-17 23:00:00",NULL,NULL,NULL,NULL,NULL,0.716357421900000,"GB-Months",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.03581787110,"0.05","Standard",0.71635742190,"GB-Months","AWS","Amazon Web Services, Inc.","us-east-1","US East (N. Virginia)","arn:ats:el2:us-east-1:365499461711:snapseot/snap-098l12f9204f33f8l",NULL,NULL,"Storage",1729369,"Amazon Elastic Compute Cloud","7U7TWP44UP36AT3R","7U7TWP44UP36AT3R.JRTCKXETXF.6YS6EN2CT7","18938484842","Orion Zenith",NULL
NULL,0.00000000200,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.02 per GB - US East (Northern Virginia) data transfer to EU (Paris)","Usage-Based","2024-09-28 04:00:00","2024-09-28 03:00:00",NULL,NULL,NULL,NULL,NULL,0.000000100600000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000000200,"0.02","Standard",0.00000010060,"GB","AWS","Amazon Web Services, Inc.","us-east-1","US East (N. Virginia)",NULL,NULL,"bucket","Storage",1734536,"Amazon Simple Storage Service","UERKGVWBVSH74CE5","UERKGVWBVSH74CE5.JRTCKXETXF.6YS6EN2CT7","31708171669","Atlas Voyager","{""application"": ""SyncPulseSphere"", ""environment"": ""dev"", ""business_unit"": ""SacramentoData""}"
